chembl_id,compound_name,cp_morph_z_max,cp_morph_z_mean,ab_activity_z_max,ab_activity_z_mean,concentration_uM_min,concentration_uM_max,concentration_uM_nunique,cpe_activity_z_max,cpe_activity_z_mean,toxicity_z_max,toxicity_z_mean,concentration_uM_min_cpe,concentration_uM_max_cpe,concentration_uM_nunique_cpe,composite_score,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe,rank
CHEMBL3265032,GS-9973,0.9392096332425697,0.9392096332425697,0.0,0.0,10.0,10.0,1.0,-0.05122784810126583,-1.579433778828107,-0.6055498536785049,-0.8001649625075611,0.001,10.0,5.0,0.16735078740800763,False,False,False,False,3274
CHEMBL1697717,CARBENOXOLONE SODIUM,0.08562332236786127,0.08562332236786127,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,0.6787689873417722,0.2676736722144614,11.587367479260413,3.6018844558826677,0.001,10.0,5.0,0.1659958957739175,False,False,False,False,3275
CHEMBL473186,RS-127445,0.6451719050294435,0.6451719050294435,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,0.6440714285714285,-0.451201994077972,1.1321309409575928,-0.11187865312250547,0.001,10.0,5.0,0.1659174978890056,False,False,False,False,3276
CHEMBL1938870,MK-8245,-0.3751229955006122,-0.3751229955006122,0.0,0.0,10.0,10.0,1.0,0.6022321428571429,0.019818898854160417,1.59665967328847,0.8141316310424876,0.001,10.0,5.0,0.16586825804273472,False,False,False,False,3277
CHEMBL347496,EO-1428,-1.4302329242395182,-1.4302329242395182,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,1.0069549763033174,0.011216917502978152,3.188238414503984,1.0646818006132188,0.001,10.0,5.0,0.16578995112796885,False,False,False,False,3278
CHEMBL1425,mercaptopurine,-0.1992758006491633,-0.1992758006491633,-0.44966666666666666,-0.44966666666666666,0.8333333333333334,0.8333333333333334,1.0,0.9635714285714286,0.44640427782967534,3.6559967033651652,0.18922013130519014,0.001,10.0,5.0,0.1657067446320721,False,False,False,False,3279
CHEMBL2104318,dimesna,0.580342726814913,0.580342726814913,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.2457107142857143,-0.2337963528963088,-0.11975827655610942,-0.7301743381731918,0.001,10.0,5.0,0.16529828562272286,False,False,False,False,3280
CHEMBL1984344,chlorazanil,0.5044386061312235,0.5044386061312235,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.4057142857142857,-0.35322039984402187,1.5115151890991145,0.15657438429586917,0.001,10.0,5.0,0.16506434460286806,False,False,False,False,3281
CHEMBL2105427,salazodine,-0.0213309394891096,-0.0213309394891096,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.5873571428571427,0.3282649674331307,0.5807057997808136,-0.652196883482644,0.001,10.0,5.0,0.16465848742685338,False,False,False,False,3282
CHEMBL3185022,chromium-picolinate,-0.5506760140995137,-0.5506760140995137,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,1.7293571428571426,0.2214124013780927,-0.244080814370996,-0.5988205220353808,0.001,10.0,5.0,0.164644017959318,False,False,False,False,3283
CHEMBL2107783,taprenepag,-0.6288479952680857,-0.6288479952680857,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,0.3580284360189574,-0.19181586794991556,0.6125339590973394,-0.32636294987353176,0.001,10.0,5.0,0.16460541171760215,False,False,False,False,3284
CHEMBL869,nitrofurazone,0.8856751766710675,0.8856751766710675,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,0.15214285714285714,-0.0903289426908804,0.7011730671748124,0.025666774857295606,0.001,10.0,5.0,0.16441036000953818,False,False,False,False,3285
CHEMBL347795,xibenolol,0.23500234829398858,0.23500234829398858,0.7358181818181818,0.7358181818181818,10.0,10.0,1.0,-0.44324285714285716,-1.154380489102954,0.3882766361248975,-0.472884317394694,0.001,10.0,5.0,0.16403059952892757,False,False,False,False,3286
CHEMBL274239,tiaramide,-0.39349180424657526,-0.39349180424657526,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.7288436018957347,-0.8273254387528602,1.0644081705213344,0.12997839939227238,0.001,10.0,5.0,0.1637845344544334,False,False,False,False,3287
CHEMBL1481114,sphingosylphosphorylcholine,-0.444705816181987,-0.444705816181987,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.7344285714285714,-0.03519822124902516,0.9066210073503492,-0.4829589431361924,0.001,10.0,5.0,0.1633393562441221,False,False,False,False,3288
CHEMBL228043,LFM-A13,-0.41201344541737855,-0.41201344541737855,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,0.7983006329113924,0.18174559713068741,4.444378422518158,0.27286020471482325,0.001,10.0,5.0,0.16333574589926309,False,False,False,False,3289
CHEMBL431701,silibinin,-0.25141264361617643,-0.25141264361617643,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,0.5945829383886256,-0.1963895334795986,0.12213853118290756,-0.6076074325467775,0.001,10.0,5.0,0.16302337390494223,False,False,False,False,3290
CHEMBL221959,"Tofacitinib (CP-690550, Tasocitinib)",1.5593930905318762,1.5593930905318762,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,-0.06592857142857142,-0.3650236273064628,1.1516873793919233,0.38104558570863956,0.001,10.0,5.0,0.1628708258985831,False,False,True,False,3291
CHEMBL35093,PD-168568,-0.929465368364455,-0.929465368364455,-1.2876818181818181,-1.2876818181818181,10.0,10.0,1.0,2.1553571428571425,0.3658392696451068,1.787945990159449,0.3132955235610922,0.001,10.0,5.0,0.16117705619723885,False,True,False,False,3292
CHEMBL171679,aspartame,0.7829827898263462,0.7829827898263462,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,0.31647156398104265,-0.18562359859619654,-0.18956783368294947,-0.8814889435111011,0.001,10.0,5.0,0.1605488199213227,False,False,False,False,3293
CHEMBL293950,NSC-9965,-0.02560487358015985,-0.02560487358015985,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.7809999999999999,0.28816149216252585,1.4527997656362006,0.682894608422415,0.001,10.0,5.0,0.16011538892033167,False,False,False,False,3294
CHEMBL2062804,CEP-33779,0.6722642889112682,0.6722642889112682,-0.2810416666666667,-0.2810416666666667,0.8333333333333334,0.8333333333333334,1.0,0.34206785714285715,-0.29915115222440286,3.2680515599124678,1.2204433462368374,0.001,10.0,5.0,0.15886333397272984,False,False,False,False,3295
CHEMBL1628564,LY2365109,-0.9541353969496479,-0.9541353969496479,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,0.6288571428571428,-1.05550944923425,0.5250746202172762,0.2523685476011324,0.001,10.0,5.0,0.15882486866201845,False,False,False,False,3296
CHEMBL4303401,5-fluoro-3-pyridyl-methanol,0.5159202494885795,0.5159202494885795,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,-0.10649999999999997,-1.471386903362101,-0.1671542929866719,-0.6814498825371725,0.001,10.0,5.0,0.15869314080680683,False,False,False,False,3297
CHEMBL1200934,norgestimate,0.3473261046614893,0.3473261046614893,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,0.7130428571428571,-0.5352068875500287,1.352686573093946,0.1253614734881779,0.001,10.0,5.0,0.15846418197125883,False,False,False,False,3298
CHEMBL1199480,octenidine,-0.45167826421326,-0.45167826421326,-0.3934583333333333,-0.3934583333333333,0.8333333333333334,0.8333333333333334,1.0,1.0142857142857142,-1.6682052918591395,12.955491118800115,3.7171719907747276,0.001,10.0,5.0,0.15799529953830038,False,False,False,False,3299
CHEMBL13828,oxatomide,-0.7671437358820278,-0.7671437358820278,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,1.146142857142857,0.027464668417850023,1.5453620925643043,0.2891833775545602,0.001,10.0,5.0,0.15786475931710084,False,False,False,False,3300
CHEMBL4303201,anlotinib,-1.9216380636865364,-1.9216380636865364,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,0.9229999999999999,-0.24222668332147784,1.8460530566133975,0.9338729619461633,0.001,10.0,5.0,0.15656329635360178,False,False,False,False,3301
CHEMBL4303492,bacitracin-zinc,-0.603312399999184,-0.603312399999184,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,1.3056392857142858,0.4871799174258461,2.2930737506034045,0.27798336486647307,0.001,10.0,5.0,0.15632050701315026,False,False,False,False,3302
CHEMBL592374,amitifadine,-0.036134932908221784,-0.036134932908221784,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,1.2658862559241706,0.7991601897020131,-0.07998189005679321,-0.5915816771800964,0.001,10.0,5.0,0.15574569760620569,False,False,False,False,3303
CHEMBL577711,LY2334737,-0.04051210317366982,-0.04051210317366982,0.44966666666666666,0.44966666666666666,0.8333333333333334,0.8333333333333334,1.0,-0.04057142857142857,-0.754519527651843,4.657952404647991,1.9119835074049536,0.001,10.0,5.0,0.1555356746033613,False,False,False,False,3304
CHEMBL1201186,bismuth-subcitrate-potassium,-0.46125596537788605,-0.46125596537788605,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,0.5578571428571428,0.2790315820642253,0.17300592084103056,-0.27524266163404515,0.001,10.0,5.0,0.15541893679455265,False,False,False,False,3305
CHEMBL2303613,cefodizime,0.4710527485064605,0.4710527485064605,0.3065909090909091,0.3065909090909091,10.0,10.0,1.0,-0.15368354430379746,-1.2572258964030751,1.827839510332135,0.5484209661555652,0.001,10.0,5.0,0.15537349561613678,False,False,False,False,3306
CHEMBL1236095,NMS-P715,-0.9223086907236157,-0.9223086907236157,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,1.7677654028436018,0.9452533427748685,2.544402881290249,0.5882336718203184,0.001,10.0,5.0,0.15473533208362664,False,True,False,False,3307
CHEMBL696,ethosuximide,-0.10570295695491871,-0.10570295695491871,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.5578571428571428,-0.03910563389696873,0.2368762969929362,-0.49004956775438335,0.001,10.0,5.0,0.15294772029732795,False,False,False,False,3308
CHEMBL459,methyldopa,-1.2350801007943277,-1.2350801007943277,0.7358181818181818,0.7358181818181818,10.0,10.0,1.0,0.2637142857142857,-0.22259399038420336,0.8099834722521991,-0.14034281240396157,0.001,10.0,5.0,0.15279696685412145,False,False,False,False,3309
CHEMBL8030,tolimidone,0.5994210527083038,0.5994210527083038,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.3260616113744076,-1.6376103359529668,1.657723255417222,0.4644689578837175,0.001,10.0,5.0,0.1521997641823329,False,False,False,False,3310
CHEMBL15245,yohimbine,0.027757986034271934,0.027757986034271934,-0.6745,-0.6745,10.0,10.0,1.0,1.0396428571428569,0.19711615732368892,-0.03698290092782569,-0.8753362549510232,0.001,10.0,5.0,0.15160874006399716,False,False,False,False,3311
CHEMBL3286797,PF-04418948,-0.14812776907010905,-0.14812776907010905,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,1.2475714285714286,0.6482393189667732,0.6736287208191333,0.2684338516859971,0.001,10.0,5.0,0.1505484721600041,False,False,False,False,3312
CHEMBL85164,Camostat mesylate,-0.18189773092377456,-0.18189773092377456,0.0,0.0,10.0,10.0,1.0,0.4665714285714285,-0.00448739739293641,1.9569830296055688,0.10944853150704006,0.001,10.0,5.0,0.1502490252438165,False,False,False,False,3313
CHEMBL29609,pleconaril,-0.753413710413199,-0.753413710413199,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,1.3033571428571427,0.05423096805018721,1.3932655295361616,0.8509639712095044,0.001,10.0,5.0,0.1499146605147627,False,False,False,False,3314
CHEMBL4303549,tenofovir-alafenamide,-1.0755010884145437,-1.0755010884145437,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,1.1571990521327014,-0.4700517447271668,-0.1099082446860247,-0.8286650263908779,0.001,10.0,5.0,0.14967031226108085,False,False,False,False,3315
CHEMBL3545254,olesoxime,-1.0993315110023227,-1.0993315110023227,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,1.2914597156398104,0.16273274782958957,0.529388993451427,0.3238949601418847,0.001,10.0,5.0,0.14955394769182329,False,False,False,False,3316
CHEMBL797,phensuximide,0.13389557149451217,0.13389557149451217,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.4098571428571427,0.9126761182005948,0.0064605452569149215,-0.5210131142220729,0.001,10.0,5.0,0.14923106235085043,False,False,False,False,3317
CHEMBL533,ibutilide,0.9041241986805315,0.9041241986805315,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.3500569620253165,-0.8940255981162636,-0.1703746414940201,-1.0022283344625607,0.001,10.0,5.0,0.1491567154553238,False,False,False,False,3318
CHEMBL2105790,sucrose-octaacetate,-0.11007976535477719,-0.11007976535477719,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,0.36514285714285716,-0.09399767052612634,0.8941086713650829,0.013482902038688783,0.001,10.0,5.0,0.14856846251346015,False,False,False,False,3319
CHEMBL1233300,hydroxyfasudil,2.0864160350039462,2.0864160350039462,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,-0.18221090047393362,-0.7197594043262515,1.4116044612895282,0.4907641495305427,0.001,10.0,5.0,0.14818066499303395,False,False,True,False,3320
CHEMBL1447,lincomycin,-1.2394077515100943,-1.2394077515100943,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,1.1715,0.11790381405174702,1.5417439541617726,0.33409576651333034,0.001,10.0,5.0,0.14713663151616296,False,False,False,False,3321
CHEMBL240624,preladenant,-0.38612715429659633,-0.38612715429659633,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,1.4790821428571428,0.6762020485846267,1.7185531752229304,0.21483780026942875,0.001,10.0,5.0,0.14649833537444695,False,False,False,False,3322
CHEMBL1873475,ibrutinib,0.9560624416760537,0.9560624416760537,-0.6745,-0.6745,10.0,10.0,1.0,0.5626161137440759,-0.333886388462758,1.0035389436891422,0.24055786242922306,0.001,10.0,5.0,0.14645893383284117,False,False,False,False,3323
CHEMBL907,carboxylosartan,-0.49349512721255767,-0.49349512721255767,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.8575785714285714,0.5102780155635354,0.24737462240817043,-0.7011468754492001,0.001,10.0,5.0,0.14622331221982615,False,False,False,False,3324
CHEMBL83628,chromocarb,-1.3930785604381213,-1.3930785604381213,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,1.3063101265822785,0.009848717936631734,-0.4600861299326026,-1.2853158805972658,0.001,10.0,5.0,0.14579924763619623,False,False,False,False,3325
CHEMBL1232279,nemorubicin,-0.20766086114169752,-0.20766086114169752,-0.505875,-0.505875,0.8333333333333334,0.8333333333333334,1.0,0.9737142857142856,-2.2466088305922884,22.326108852802378,15.497976993128784,0.001,10.0,5.0,0.14560354205737475,False,False,False,False,3326
CHEMBL631,propafenone,-1.0677938604461858,-1.0677938604461858,-0.6745,-0.6745,0.8333333333333334,0.8333333333333334,1.0,1.570987341772152,0.22682492603892604,4.416173380918914,0.1823355438166845,0.001,10.0,5.0,0.14503616461962365,False,True,False,False,3327
CHEMBL197201,cisplatin,-0.04945115591904162,-0.04945115591904162,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,1.3063101265822785,0.5953809589657448,0.5823955942732534,-0.30759575443925075,0.001,10.0,5.0,0.14472472854001212,False,False,False,False,3328
CHEMBL3039529,tirasemtiv,-1.2200398005882473,-1.2200398005882473,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,1.0330949367088609,0.3520214111738643,1.030453081784675,0.17359816027899763,0.001,10.0,5.0,0.1447027418386222,False,False,False,False,3329
CHEMBL1091024,miocamycin,-0.6249243896276987,-0.6249243896276987,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,1.4707142857142854,0.6543001705047008,0.7099986783152291,0.31895382720913007,0.001,10.0,5.0,0.14444629090562894,False,False,False,False,3330
CHEMBL700,sulfapyridine,0.12248454822708547,0.12248454822708547,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,0.11562857142857143,-0.49470827652700045,0.3461908596367973,-0.19637091354373454,0.001,10.0,5.0,0.14433015639866384,False,False,False,False,3331
CHEMBL589583,delapril,-0.6390179930684083,-0.6390179930684083,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,1.1707392857142855,0.17574598669043476,-0.17838608453925775,-1.2249165072015238,0.001,10.0,5.0,0.14427393385385073,False,False,False,False,3332
CHEMBL355862,zoniporide,0.45667022205655833,0.45667022205655833,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.5417142857142856,0.60030203971444,1.4108875103591267,0.21592020526098382,0.001,10.0,5.0,0.14389248596975324,False,False,False,False,3333
CHEMBL3184512,Clindamycin phosphate,-0.6131284733245489,-0.6131284733245489,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,1.0954285714285714,0.35090106022299744,1.5273303764835915,0.5756733424359702,0.001,10.0,5.0,0.14385482481560968,False,False,False,False,3334
CHEMBL4075936,FPS-ZM1,-0.4634400658088416,-0.4634400658088416,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,0.5299642857142858,-0.4534943595039552,0.9932793710427011,0.2283608302137623,0.001,10.0,5.0,0.14382497385121873,False,False,False,False,3335
CHEMBL41092,chrysophanic-acid,-1.153471476950507,-1.153471476950507,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,1.6718649289099525,0.31569472176752394,1.2454707389394408,0.514771732945383,0.001,10.0,5.0,0.14372440344660695,False,False,False,False,3336
CHEMBL3818875,GSK2256294A,-0.7940152812176675,-0.7940152812176675,0.0,0.0,10.0,10.0,1.0,0.7556428571428571,-0.2984560996889007,0.7001445612625862,-0.11919014028592803,0.001,10.0,5.0,0.1434540866136093,False,False,False,False,3337
CHEMBL91485,SB-683698,-1.4493871549886803,-1.4493871549886803,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,0.8367857142857142,0.5032112875911658,1.5075694495928487,0.4470242913558856,0.001,10.0,5.0,0.1429459456256406,False,False,False,False,3338
CHEMBL386630,TESTOSTERONE,-0.710641327758743,-0.710641327758743,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.8163321428571428,0.45065387575739396,1.3738215094028554,-0.15351360098512598,0.001,10.0,5.0,0.1429136825001995,False,False,False,False,3339
CHEMBL285347,biapenem,-0.6826786655978105,-0.6826786655978105,0.49054545454545456,0.49054545454545456,10.0,10.0,1.0,0.20491139240506331,-0.2225291500904159,0.7840953096181511,-0.013378903386427044,0.001,10.0,5.0,0.14164700566064506,False,False,False,False,3340
CHEMBL1472975,perospirone,-0.10310054664798304,-0.10310054664798304,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.8155714285714284,0.7405568038188939,0.25885853002196324,-0.6037359231349297,0.001,10.0,5.0,0.14148118937170212,False,False,False,False,3341
CHEMBL4303548,ANA-12,-0.2738419899709891,-0.2738419899709891,0.49054545454545456,0.49054545454545456,10.0,10.0,1.0,0.0,-1.0526013200723328,1.55475332298694,0.14214767927648364,0.001,10.0,5.0,0.14144978382398404,False,False,False,False,3342
CHEMBL337702,oxidopamine,0.23627038635678274,0.23627038635678274,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,0.05071428571428573,-0.9595775226468295,1.1921707637683334,0.25580594885295593,0.001,10.0,5.0,0.14112160973888904,False,False,False,False,3343
CHEMBL1604848,CCG-63808,-0.35482419108648106,-0.35482419108648106,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,0.28400000000000003,-0.5342360447108834,0.33586151536698056,-0.14715911093369613,0.001,10.0,5.0,0.14074425269179475,False,False,False,False,3344
CHEMBL3544964,GDC-0994,-0.01764515384889898,-0.01764515384889898,0.0,-0.2529375,0.8333333333333334,0.8333333333333334,1.0,0.36007142857142854,-1.0971484380115357,4.163048904336503,0.762507459986163,0.001,10.0,5.0,0.14049954065879164,False,False,False,False,3345
CHEMBL348475,tariquidar,-0.7091038820327248,-0.7091038820327248,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,1.2574607142857142,0.37313894744735737,1.2403630117532398,-0.05544548541452219,0.001,10.0,5.0,0.1404180547622861,False,False,False,False,3346
CHEMBL699,etofylline,0.23532495105844664,0.23532495105844664,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,0.2941428571428571,-0.24512037614733942,0.4281942430617605,-0.5410765796688103,0.001,10.0,5.0,0.14019486034155945,False,False,False,False,3347
CHEMBL1484,nicardipine,-0.3166399807738985,-0.3166399807738985,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,0.44628571428571423,-0.009368500595630925,1.3099911750457187,-0.17625729088025133,0.001,10.0,5.0,0.13971356228677873,False,False,False,False,3348
CHEMBL25146,amfenac,-0.0780902869952768,-0.0780902869952768,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.5106928571428572,-0.01437233547303376,1.1244102210598383,-0.06055216648930019,0.001,10.0,5.0,0.13960454000354205,False,False,False,False,3349
CHEMBL953,entacapone,0.6175228879513943,0.6175228879513943,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,-0.08311374407582939,-0.6513056149996144,1.0681491194361994,0.25093277039351847,0.001,10.0,5.0,0.13931362541449258,False,False,False,False,3350
CHEMBL880,famciclovir,0.5470030590190034,0.5470030590190034,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,-0.17075949367088608,-0.7883723523563844,0.19113601822943166,-0.12350305731163622,0.001,10.0,5.0,0.13920590524453716,False,False,False,False,3351
CHEMBL285123,D-serine,-0.23166328379202808,-0.23166328379202808,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.5849928909952606,-0.2398104453090853,1.154344358949845,-0.2442516712632173,0.001,10.0,5.0,0.13860995418515318,False,False,False,False,3352
CHEMBL163238,pilsicainide,-2.0361822154854607,-2.0361822154854607,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,2.7748417721518988,1.143266807375539,0.27518631419998835,-0.21942044492954577,0.001,10.0,5.0,0.1385729930363946,False,False,False,False,3353
CHEMBL4303322,BMS-983970,0.8314288096283481,0.8314288096283481,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,-0.1927142857142857,-1.1458347531774122,-0.5807535586219588,-1.143286839518538,0.001,10.0,5.0,0.1382545930945008,False,False,False,False,3354
CHEMBL1951032,APD597,-0.5014131530047357,-0.5014131530047357,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,0.22821428571428573,-0.3811966348139832,0.3816176367892072,-0.11127266551307899,0.001,10.0,5.0,0.13816672004840352,False,False,False,False,3355
CHEMBL34259,methotrexate,-1.7484978483692801,-1.7484978483692801,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,0.7897626582278482,-0.13959034580872962,15.430085050625404,5.3232757806516755,0.001,10.0,5.0,0.13789640270819237,False,False,False,False,3356
CHEMBL1372483,minoxidil,0.12081729674293869,0.12081729674293869,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,0.40555379746835446,0.0646019375573134,-0.08180599674335458,-0.7470543033305058,0.001,10.0,5.0,0.13733043288138408,False,False,False,False,3357
CHEMBL1236821,xylose,-0.7072407912621367,-0.7072407912621367,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,1.1867142857142854,-0.1459850007284696,0.8565239319470619,0.5467497963372454,0.001,10.0,5.0,0.13701937421510496,False,False,False,False,3358
CHEMBL506678,daucosterol,0.11347758290933138,0.11347758290933138,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,0.10142857142857142,-0.12488293826007217,1.362540709840284,0.47645546704191394,0.001,10.0,5.0,0.13684876333511303,False,False,False,False,3359
CHEMBL1256759,NPPB,0.2883489035368269,0.2883489035368269,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,0.25893127962085316,0.05636145483917968,1.6216591495697212,0.5559338466840562,0.001,10.0,5.0,0.13671501982843393,False,False,False,False,3360
CHEMBL385978,Vincristine (sulfate),-0.7027646309868616,-0.7027646309868616,0.3065909090909091,0.3065909090909091,10.0,10.0,1.0,0.38542857142857145,-0.23358670200457649,11.808128588924339,4.725602995176296,0.001,10.0,5.0,0.1362548660104199,False,False,False,False,3361
CHEMBL576981,tebipenem,0.7891153145505452,0.7891153145505452,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,-0.1152626582278481,-0.5473461910903902,1.4184131802709843,-0.43302704121443236,0.001,10.0,5.0,0.13624527234624254,False,False,False,False,3362
CHEMBL47529,SCH-28080,-0.3571274603916326,-0.3571274603916326,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,1.3152750000000002,0.2889557644644036,1.4956380061815229,0.6826791526762815,0.001,10.0,5.0,0.13582996246712803,False,False,False,False,3363
CHEMBL1485,L-arginine,-0.08540943456934853,-0.08540943456934853,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.5467857142857142,0.4257239997686037,0.5017169461138932,-0.2691546816445229,0.001,10.0,5.0,0.13561421698223425,False,False,False,False,3364
CHEMBL18661,immepip,-0.10996145943696213,-0.10996145943696213,0.3065909090909091,0.3065909090909091,10.0,10.0,1.0,0.08631042654028437,-0.831739352304963,-0.4976899682861074,-1.1636550567999329,0.001,10.0,5.0,0.13516824236508496,False,False,False,False,3365
CHEMBL443114,solamargine,0.40551138946986903,0.40551138946986903,0.168625,0.168625,0.8333333333333334,0.8333333333333334,1.0,-0.033725000000000005,-1.4705214168730663,12.963104354155861,3.0223734838907554,0.001,10.0,5.0,0.1350622778939738,False,False,False,False,3366
CHEMBL1231533,AS-604850,-1.136672971697233,-1.136672971697233,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,1.1512142857142857,-1.4926194770017913,7.02138822545578,3.2490712038260803,0.001,10.0,5.0,0.1350420290371768,False,False,False,False,3367
CHEMBL285819,2-chloroadenosine,-0.6215268044299619,-0.6215268044299619,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,0.8317142857142856,-0.03246894140534613,1.2664602655898503,-0.0375403658127047,0.001,10.0,5.0,0.1347985352179037,False,False,False,False,3368
CHEMBL444478,verbascoside,0.2565717461659282,0.2565717461659282,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,0.2698,-0.2860913793783156,0.8315013041548964,-0.056882128806728896,0.001,10.0,5.0,0.1347070765059129,False,False,False,False,3369
CHEMBL6,indomethacin,0.09195319527127747,0.09195319527127747,0.0,0.0,10.0,10.0,1.0,0.2902911392405063,-0.04388734087227788,-0.4709293350329545,-1.0285414179412924,0.001,10.0,5.0,0.13450709475045802,False,False,False,False,3370
CHEMBL2180604,TAK-593,1.1747863133628518,1.1747863133628518,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,-0.49699999999999994,-1.912076305802902,0.963859097532221,0.3200226030598059,0.001,10.0,5.0,0.1342663535816613,False,False,False,False,3371
CHEMBL4303316,ZAMI-633,-0.3900542927209048,-0.3900542927209048,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,1.5112857142857141,0.9594132252770325,1.2281224462016398,-0.3460139760560896,0.001,10.0,5.0,0.134067063533741,False,False,False,False,3372
CHEMBL2205807,abametapir,-0.26991431429442725,-0.26991431429442725,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.7150714285714286,-0.8654975208899325,0.8278059978419136,-0.43055712264220053,0.001,10.0,5.0,0.1339366176605951,False,False,False,False,3373
CHEMBL3109630,A-366,-0.28296916521404414,-0.28296916521404414,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.7214588607594938,0.18017321087904842,0.9875276486627012,0.37881870256991823,0.001,10.0,5.0,0.13388062035189782,False,False,False,False,3374
