pair_key,name_1,name_2,target_overlap_jaccard,moa_overlap_jaccard
JNJ 26854165 (Serdemetan)||PD173074,JNJ 26854165 (Serdemetan),PD173074,0.0,0.0
Flupentixol||SR-33805 oxalate,SR-33805 oxalate,Flupentixol,0.0,0.0
Cot inhibitor-2||PD173074,Cot inhibitor-2,PD173074,0.0,0.0
NNC-05-2090||thiethylperazine,NNC-05-2090,thiethylperazine,0.0,0.0
Nelfinavir Mesylate||wiskostatin,wiskostatin,Nelfinavir Mesylate,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||UNC1999,MEFLOQUINE HYDROCHLORIDE,UNC1999,0.0,0.0
CK-636||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,CK-636,0.0,0.0
QUINESTROL||UNC0646,QUINESTROL,UNC0646,0.0,0.0
K02288||U-18666A,U-18666A,K02288,0.0,0.0
Miransertib||prenylamine,Miransertib,prenylamine,0.0,0.0
DCC-2036 (Rebastinib)||thaliblastine,DCC-2036 (Rebastinib),thaliblastine,0.0,0.0
CLEMASTINE FUMARATE||Revaprazan Hydrochloride,CLEMASTINE FUMARATE,Revaprazan Hydrochloride,0.0,0.0
THIORIDAZINE HYDROCHLORIDE||calpeptin,calpeptin,THIORIDAZINE HYDROCHLORIDE,0.0,0.0
SR-33805 oxalate||UNC1999,SR-33805 oxalate,UNC1999,0.0,0.0
AS-1892802||PENFLURIDOL,PENFLURIDOL,AS-1892802,0.0,0.0
CK-636||thiethylperazine,thiethylperazine,CK-636,0.0,0.0
JHW-007||PERHEXILINE MALEATE,PERHEXILINE MALEATE,JHW-007,0.0,0.0
BS-181||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,BS-181,0.0,0.0
C-021||CHLORHEXIDINE DIHYDROCHLORIDE,CHLORHEXIDINE DIHYDROCHLORIDE,C-021,0.0,0.0
BMS-566419||PD-102807,PD-102807,BMS-566419,0.0,0.0
Benztropine mesylate||PD-156707,PD-156707,Benztropine mesylate,0.0,0.0
IT1t||UNC1999,IT1t,UNC1999,0.0,0.0
RU-SKI-43||costunolide,costunolide,RU-SKI-43,0.0,0.0
3-CPMT||UNC1999,3-CPMT,UNC1999,0.0,0.0
Bazedoxifene HCl||NNC-05-2090,NNC-05-2090,Bazedoxifene HCl,0.0,0.0
10-DEBC||CYCLOSPORINE,CYCLOSPORINE,10-DEBC,0.0,0.0
K02288||PHA-665752,PHA-665752,K02288,0.04,0.0
DCC-2036 (Rebastinib)||Endoxifen HCl,DCC-2036 (Rebastinib),Endoxifen HCl,0.0,0.0
R-96544||nemonapride,R-96544,nemonapride,0.0,0.0
SR-33805 oxalate||Y-29794 oxalate,Y-29794 oxalate,SR-33805 oxalate,0.0,0.0
MK-2206 dihydrochloride||Siramesine (hydrochloride),Siramesine (hydrochloride),MK-2206 dihydrochloride,0.0,0.0
UNC0638||UNC1999,UNC0638,UNC1999,0.0,1.0
BS-181||zolantidine,zolantidine,BS-181,0.0,0.0
SR-33805 oxalate||WAY-600,SR-33805 oxalate,WAY-600,0.0,0.0
CCT-031374||MK-2206 dihydrochloride,CCT-031374,MK-2206 dihydrochloride,0.0,0.0
PD173074||StemRegenin 1,PD173074,StemRegenin 1,0.0,0.0
Imatinib Mesylate (STI571)||UNC1999,Imatinib Mesylate (STI571),UNC1999,0.0,0.0
Cot inhibitor-2||EHop-016,Cot inhibitor-2,EHop-016,0.0,0.0
GANT-61||Tie2 kinase inhibitor,GANT-61,Tie2 kinase inhibitor,0.0,0.0
PHA-665752||UNC1999,PHA-665752,UNC1999,0.0,0.0
Dronedarone HCl (Multaq)||VE-822,Dronedarone HCl (Multaq),VE-822,0.0,0.0
Bazedoxifene HCl||norfluoxetine,norfluoxetine,Bazedoxifene HCl,0.16666666666666666,0.0
Ro 48-8071 (fumarate)||UNC1999,Ro 48-8071 (fumarate),UNC1999,0.0,0.0
Crizotinib (PF-02341066)||NTNCB,NTNCB,Crizotinib (PF-02341066),0.0,0.0
FASUDIL HYDROCHLORIDE||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,FASUDIL HYDROCHLORIDE,0.0,0.0
Ebastine||PD173074,PD173074,Ebastine,0.0,0.0
PERHEXILINE MALEATE||SR-33805 oxalate,PERHEXILINE MALEATE,SR-33805 oxalate,0.0,0.0
TRIFLUPROMAZINE HYDROCHLORIDE||UNC1999,TRIFLUPROMAZINE HYDROCHLORIDE,UNC1999,0.0,0.0
Carfilzomib (PR-171)||DISULFIRAM,DISULFIRAM,Carfilzomib (PR-171),0.0,0.0
Cathepsin Inhibitor 1||QUINESTROL,QUINESTROL,Cathepsin Inhibitor 1,0.0,0.0
RALOXIFENE HYDROCHLORIDE||VE-822,RALOXIFENE HYDROCHLORIDE,VE-822,0.0,0.0
LY2109761||fendiline,fendiline,LY2109761,0.0,0.0
BS-181||C-021,C-021,BS-181,0.0,0.0
3'-fluorobenzylspiperone||Flumatinib (mesylate),3'-fluorobenzylspiperone,Flumatinib (mesylate),0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||UNC1999,AMODIAQUINE DIHYDROCHLORIDE,UNC1999,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||NVP-ADW742,CHLORHEXIDINE DIHYDROCHLORIDE,NVP-ADW742,0.0,0.0
BAN-ORL-24||tecalcet,tecalcet,BAN-ORL-24,0.0,0.0
JHW-007||RS-39604,RS-39604,JHW-007,0.0,0.0
PD173074||SR-33805 oxalate,SR-33805 oxalate,PD173074,0.0,0.0
AZELAIC ACID||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,AZELAIC ACID,0.0,0.0
BAN-ORL-24||Endoxifen HCl,BAN-ORL-24,Endoxifen HCl,0.0,0.0
JHW-007||Ozanimod,JHW-007,Ozanimod,0.0,0.0
Bazedoxifene HCl||CYM-5442,CYM-5442,Bazedoxifene HCl,0.0,0.0
BAY-11-7082||L-760735,BAY-11-7082,L-760735,0.0,0.0
CYM-5442||RU-SKI-43,CYM-5442,RU-SKI-43,0.0,0.0
CK-636||GR-127935,GR-127935,CK-636,0.0,0.0
Azaguanine-8||UNC1999,Azaguanine-8,UNC1999,0.0,0.0
Endoxifen HCl||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Endoxifen HCl,0.0,0.0
CLEMASTINE FUMARATE||Ro 48-8071 (fumarate),CLEMASTINE FUMARATE,Ro 48-8071 (fumarate),0.0,0.0
Golvatinib (E7050)||Revaprazan Hydrochloride,Revaprazan Hydrochloride,Golvatinib (E7050),0.0,0.0
UNC1999||pyrintegrin,pyrintegrin,UNC1999,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||SPP-86,FLUPHENAZINE HYDROCHLORIDE,SPP-86,0.0,0.0
URMC-099||trequinsin,trequinsin,URMC-099,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||prenylamine",prenylamine,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
BINA||UNC1999,BINA,UNC1999,0.0,0.0
10-DEBC||costunolide,costunolide,10-DEBC,0.0,0.0
BIRB 796 (Doramapimod)||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,BIRB 796 (Doramapimod),0.0,0.0
3'-fluorobenzylspiperone||UNC1999,3'-fluorobenzylspiperone,UNC1999,0.0,0.0
Ceritinib||tetrindole,tetrindole,Ceritinib,0.0,0.0
GW-803430||PD-102807,PD-102807,GW-803430,0.06666666666666667,0.0
Bazedoxifene HCl||SIMVASTATIN,SIMVASTATIN,Bazedoxifene HCl,0.0,0.0
nemonapride||tetrindole,tetrindole,nemonapride,0.0,0.0
L-733060||SB-216641,L-733060,SB-216641,0.0,0.0
AM-1241||GR-127935,GR-127935,AM-1241,0.0,0.0
CYCLOSPORINE||pifithrin-mu,CYCLOSPORINE,pifithrin-mu,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||trequinsin,AMODIAQUINE DIHYDROCHLORIDE,trequinsin,0.0,0.0
Lonafarnib (SCH66336)||UNC1999,Lonafarnib (SCH66336),UNC1999,0.0,0.0
EHop-016||tetrindole,tetrindole,EHop-016,0.0,0.0
"A12B4C3||Dimethylcurcumin, ASC-J9",A12B4C3,"Dimethylcurcumin, ASC-J9",0.0,0.0
L-733060||MK-2206 dihydrochloride,L-733060,MK-2206 dihydrochloride,0.0,0.0
Toceranib (phosphate)||fendiline,Toceranib (phosphate),fendiline,0.0,0.0
FLUOXETINE HYDROCHLORIDE||PENFLURIDOL,FLUOXETINE HYDROCHLORIDE,PENFLURIDOL,0.15625,0.0
Crizotinib (PF-02341066)||fendiline,fendiline,Crizotinib (PF-02341066),0.009174311926605505,0.0
GSK2606414||Y-134,Y-134,GSK2606414,0.0,0.0
CCT128930||UNC1999,CCT128930,UNC1999,0.0,0.0
CLOMIPHENE CITRATE||UNC1999,CLOMIPHENE CITRATE,UNC1999,0.0,0.0
BINA||BMS-566419,BINA,BMS-566419,0.0,0.0
AS-1892802||SB-268262,SB-268262,AS-1892802,0.0,0.0
10-DEBC||JIB04 (NSC693627),10-DEBC,JIB04 (NSC693627),0.0,0.0
CY208-243||ELN-441958,CY208-243,ELN-441958,0.0,0.0
Ozanimod||UNC1999,Ozanimod,UNC1999,0.0,0.0
Endoxifen HCl||parthenolide-(alternate-stereo),parthenolide-(alternate-stereo),Endoxifen HCl,0.0,0.0
Azaguanine-8||SIMVASTATIN,SIMVASTATIN,Azaguanine-8,0.0,0.0
NVP-BSK805 2HCl||UNC1999,NVP-BSK805 2HCl,UNC1999,0.0,0.0
PENFLURIDOL||UNC1999,PENFLURIDOL,UNC1999,0.0,0.0
SAR405||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,SAR405,0.0,0.0
BNTX||kenpaullone,BNTX,kenpaullone,0.0,0.0
CCT128930||cyclovalone,cyclovalone,CCT128930,0.0,0.0
IT1t||NSC-3852,NSC-3852,IT1t,0.0,0.0
Bazedoxifene HCl||NVP-BSK805 2HCl,Bazedoxifene HCl,NVP-BSK805 2HCl,0.0,0.0
Ebastine||Y-320,Ebastine,Y-320,0.0,0.0
Flumatinib (mesylate)||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Flumatinib (mesylate),0.0,0.0
Bazedoxifene HCl||NT157,NT157,Bazedoxifene HCl,0.0,0.0
CYCLOSPORINE||SNAP-5089,CYCLOSPORINE,SNAP-5089,0.0,0.0
SR-33805 oxalate||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,SR-33805 oxalate,0.0,0.0
10-DEBC||Cathepsin Inhibitor 1,10-DEBC,Cathepsin Inhibitor 1,0.0,0.0
AZ191||CYM-5442,CYM-5442,AZ191,0.0,0.0
CK-636||UNC1999,UNC1999,CK-636,0.0,0.0
GR-127935||TOREMIFENE CITRATE,GR-127935,TOREMIFENE CITRATE,0.0,0.0
FASUDIL HYDROCHLORIDE||GR-127935,GR-127935,FASUDIL HYDROCHLORIDE,0.0,0.0
3-CPMT||Bazedoxifene HCl,3-CPMT,Bazedoxifene HCl,0.0,0.0
NPS-2143 (SB262470)||VE-822,NPS-2143 (SB262470),VE-822,0.0,0.0
Endoxifen HCl||tetrindole,tetrindole,Endoxifen HCl,0.0,0.0
Dronedarone HCl (Multaq)||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,Dronedarone HCl (Multaq),0.08571428571428572,0.0
C-021||CEPHARANTHINE,CEPHARANTHINE,C-021,0.0,0.0
JIB04 (NSC693627)||Y-320,JIB04 (NSC693627),Y-320,0.0,0.0
MCOPPB||PD-102807,PD-102807,MCOPPB,0.0,0.0
BAY-11-7082||asenapine maleate,BAY-11-7082,asenapine maleate,0.0,0.0
CYM-5442||PENFLURIDOL,PENFLURIDOL,CYM-5442,0.0,0.0
Bazedoxifene HCl||PENFLURIDOL,PENFLURIDOL,Bazedoxifene HCl,0.08333333333333333,0.0
3-CPMT||BCX 1470 (methanesulfonate),3-CPMT,BCX 1470 (methanesulfonate),0.0,0.0
CYM-5442||JHW-007,CYM-5442,JHW-007,0.0,0.0
ML-298||N-benzylnaltrindole,N-benzylnaltrindole,ML-298,0.0,0.0
NPS-2143 (SB262470)||thiethylperazine,thiethylperazine,NPS-2143 (SB262470),0.0,0.0
StemRegenin 1||Tenovin-6,StemRegenin 1,Tenovin-6,0.0,0.0
Auranofin||bifemelane,bifemelane,Auranofin,0.0,0.0
KU-60019||Y-320,KU-60019,Y-320,0.0,0.0
PENFLURIDOL||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,PENFLURIDOL,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||PD173074,AMODIAQUINE DIHYDROCHLORIDE,PD173074,0.0,0.0
Bazedoxifene HCl||U-18666A,U-18666A,Bazedoxifene HCl,0.0,0.0
3'-fluorobenzylspiperone||Y-29794 oxalate,3'-fluorobenzylspiperone,Y-29794 oxalate,0.0,0.0
Flupentixol||Y-29794 oxalate,Y-29794 oxalate,Flupentixol,0.0,0.0
HomochlorcyclizineÂ·2HCl||UNC1999,HomochlorcyclizineÂ·2HCl,UNC1999,0.0,0.0
Ro 48-8071 (fumarate)||SR-33805 oxalate,SR-33805 oxalate,Ro 48-8071 (fumarate),0.0,0.0
PD-102807||UNC1999,PD-102807,UNC1999,0.0,0.0
CEPHARANTHINE||Propiverine Hydrochloride,CEPHARANTHINE,Propiverine Hydrochloride,0.0,0.0
GK921||Y-29794 oxalate,Y-29794 oxalate,GK921,0.0,0.0
Cathepsin Inhibitor 1||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,Cathepsin Inhibitor 1,0.0,0.0
BMS-833923 (XL139)||UNC1999,BMS-833923 (XL139),UNC1999,0.0,0.0
IT1t||Y-29794 oxalate,Y-29794 oxalate,IT1t,0.0,0.0
UNC1999||cyclovalone,cyclovalone,UNC1999,0.0,0.0
UNC1999||tetrindole,tetrindole,UNC1999,0.0,0.0
nemonapride||thaliblastine,nemonapride,thaliblastine,0.0,0.0
SNAP-5089||bifemelane,bifemelane,SNAP-5089,0.0,0.0
GR-127935||UNC0638,GR-127935,UNC0638,0.0,0.0
QUINACRINE HYDROCHLORIDE||UNC0646,QUINACRINE HYDROCHLORIDE,UNC0646,0.0,0.0
CLEMASTINE FUMARATE||CYM-5442,CLEMASTINE FUMARATE,CYM-5442,0.0,0.0
GR-127935||JHW-007,GR-127935,JHW-007,0.0,0.0
MK2-IN-1 (hydrochloride)||calpeptin,calpeptin,MK2-IN-1 (hydrochloride),0.0,0.0
SB-268262||UNC1999,SB-268262,UNC1999,0.0,0.0
BAY-11-7082||tecalcet,tecalcet,BAY-11-7082,0.0,0.0
MK-8776 (SCH 900776)||SPP-86,SPP-86,MK-8776 (SCH 900776),0.0,0.0
7-methoxytacrine||METITEPINE MESYLATE,METITEPINE MESYLATE,7-methoxytacrine,0.0,0.0
CLOMIPHENE CITRATE||SNAP-5089,CLOMIPHENE CITRATE,SNAP-5089,0.0,0.0
MK2-IN-1 (hydrochloride)||PD-156707,MK2-IN-1 (hydrochloride),PD-156707,0.0,0.0
Azaguanine-8||BINA,BINA,Azaguanine-8,0.0,0.0
JHW-007||NT157,JHW-007,NT157,0.0,0.0
C-021||gallium-triquinolin-8-olate,C-021,gallium-triquinolin-8-olate,0.0,0.0
NNC-05-2090||norfluoxetine,norfluoxetine,NNC-05-2090,0.0,0.0
K02288||UNC1999,K02288,UNC1999,0.0,0.0
URMC-099||cyclovalone,URMC-099,cyclovalone,0.0,0.0
METITEPINE MESYLATE||Y-29794 oxalate,METITEPINE MESYLATE,Y-29794 oxalate,0.0,0.0
Azaguanine-8||NNC-05-2090,NNC-05-2090,Azaguanine-8,0.0,0.0
AMG-548||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,AMG-548,0.0,0.0
Benztropine mesylate||UNC1999,Benztropine mesylate,UNC1999,0.0,0.0
CLOMIPHENE CITRATE||NPS-2143 (SB262470),CLOMIPHENE CITRATE,NPS-2143 (SB262470),0.09090909090909091,0.0
UNC1999||nemonapride,nemonapride,UNC1999,0.0,0.0
U-18666A||droloxifene,U-18666A,droloxifene,0.0,0.0
BMS-566419||CCT128930,BMS-566419,CCT128930,0.0,0.0
AY-9944||UNC0646,AY-9944,UNC0646,0.0,0.0
MCOPPB||VE-822,MCOPPB,VE-822,0.0,0.0
IKK-16||SULOCTIDIL,SULOCTIDIL,IKK-16,0.0,0.0
Thiazovivin||tetrindole,tetrindole,Thiazovivin,0.0,0.0
K02288||parthenolide-(alternate-stereo),K02288,parthenolide-(alternate-stereo),0.0,0.0
PIMOZIDE||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,PIMOZIDE,0.0,0.0
JHW-007||Miransertib,JHW-007,Miransertib,0.0,0.0
GW-803430||Revaprazan Hydrochloride,Revaprazan Hydrochloride,GW-803430,0.0,0.0
Golvatinib (E7050)||PD-102807,PD-102807,Golvatinib (E7050),0.0,0.0
BMS-833923 (XL139)||NTNCB,NTNCB,BMS-833923 (XL139),0.0,0.0
UNC1999||thiethylperazine,thiethylperazine,UNC1999,0.0,0.0
AMG-548||UNC1999,AMG-548,UNC1999,0.0,0.0
FLUOXETINE HYDROCHLORIDE||P7C3,FLUOXETINE HYDROCHLORIDE,P7C3,0.0,0.0
PROCHLORPERAZINE EDISYLATE||Pexidartinib,PROCHLORPERAZINE EDISYLATE,Pexidartinib,0.02857142857142857,0.0
DISULFIRAM||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,DISULFIRAM,0.0,0.0
CLOMIPHENE CITRATE||SB-216641,SB-216641,CLOMIPHENE CITRATE,0.0,0.0
AZ191||UNC1999,AZ191,UNC1999,0.0,0.0
GR-127935||PHA-665752,GR-127935,PHA-665752,0.0,0.0
SAR405||UNC1999,SAR405,UNC1999,0.0,0.0
AM-1241||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,AM-1241,0.0,0.0
Cot inhibitor-2||UNC1999,Cot inhibitor-2,UNC1999,0.0,0.0
GW-803430||HTH-01-015,GW-803430,HTH-01-015,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||MCOPPB,AMODIAQUINE DIHYDROCHLORIDE,MCOPPB,0.0,0.0
prenylamine||tetrindole,tetrindole,prenylamine,0.0,0.0
NNC-05-2090||PD-156707,NNC-05-2090,PD-156707,0.0,0.0
CLEMASTINE FUMARATE||SR-33805 oxalate,CLEMASTINE FUMARATE,SR-33805 oxalate,0.0,0.0
bifemelane||prenylamine,bifemelane,prenylamine,0.0,0.0
AZELAIC ACID||RS-39604,RS-39604,AZELAIC ACID,0.0,0.0
BCX 1470 (methanesulfonate)||UNC1999,BCX 1470 (methanesulfonate),UNC1999,0.0,0.0
NTNCB||Pexidartinib,NTNCB,Pexidartinib,0.0,0.0
Ceritinib||haloprogin,Ceritinib,haloprogin,0.0,0.0
RALOXIFENE HYDROCHLORIDE||prenylamine,RALOXIFENE HYDROCHLORIDE,prenylamine,0.041666666666666664,0.0
Ebastine||MEPAZINE,MEPAZINE,Ebastine,0.40625,0.0
NT157||SB-216641,SB-216641,NT157,0.0,0.0
DCC-2036 (Rebastinib)||PERHEXILINE MALEATE,PERHEXILINE MALEATE,DCC-2036 (Rebastinib),0.0,0.0
EHop-016||Ozanimod,Ozanimod,EHop-016,0.0,0.0
StemRegenin 1||thiethylperazine,thiethylperazine,StemRegenin 1,0.0,0.0
MK-2206 dihydrochloride||Tie2 kinase inhibitor,MK-2206 dihydrochloride,Tie2 kinase inhibitor,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||Y-29794 oxalate,FLUPHENAZINE HYDROCHLORIDE,Y-29794 oxalate,0.0,0.0
UNC1999||thaliblastine,UNC1999,thaliblastine,0.0,0.0
AMLODIPINE BESYLATE||Lonafarnib (SCH66336),AMLODIPINE BESYLATE,Lonafarnib (SCH66336),0.0,0.0
PD173074||VE-822,PD173074,VE-822,0.041666666666666664,0.0
AG-1478 (Tyrphostin AG-1478)||L-733060,L-733060,AG-1478 (Tyrphostin AG-1478),0.0,0.0
Lomitapide||NPS-2143 (SB262470),Lomitapide,NPS-2143 (SB262470),0.16666666666666666,0.0
R-96544||SR-33805 oxalate,R-96544,SR-33805 oxalate,0.0,0.0
L-760735||UNC1999,L-760735,UNC1999,0.0,0.0
Golvatinib (E7050)||prenylamine,prenylamine,Golvatinib (E7050),0.0,0.0
CLOMIPHENE CITRATE||GR-127935,GR-127935,CLOMIPHENE CITRATE,0.0,0.0
JHW-007||NPS-2143 (SB262470),JHW-007,NPS-2143 (SB262470),0.14285714285714285,0.0
Flupentixol||IKK-16,Flupentixol,IKK-16,0.0,0.0
Toceranib (phosphate)||UNC1999,Toceranib (phosphate),UNC1999,0.0,0.0
10-DEBC||MEPAZINE,10-DEBC,MEPAZINE,0.0,0.0
UNC1999||Y-29794 oxalate,Y-29794 oxalate,UNC1999,0.0,0.0
CK-636||Toceranib (phosphate),Toceranib (phosphate),CK-636,0.0,0.0
TOREMIFENE CITRATE||gallium-triquinolin-8-olate,TOREMIFENE CITRATE,gallium-triquinolin-8-olate,0.0,0.0
JNJ 26854165 (Serdemetan)||costunolide,costunolide,JNJ 26854165 (Serdemetan),0.0,0.0
nemonapride||zolantidine,zolantidine,nemonapride,0.0,0.0
IT1t||SAR405,IT1t,SAR405,0.0,0.0
GR-127935||L-733060,L-733060,GR-127935,0.0,0.0
MK2-IN-1 (hydrochloride)||NT157,NT157,MK2-IN-1 (hydrochloride),0.0,0.0
Y-29794 oxalate||fendiline,Y-29794 oxalate,fendiline,0.0,0.0
UNC0646||Y-29794 oxalate,Y-29794 oxalate,UNC0646,0.0,0.0
R-96544||costunolide,R-96544,costunolide,0.0,0.0
SPP-86||Thiazovivin,SPP-86,Thiazovivin,0.0,0.0
PROMETHAZINE HYDROCHLORIDE||asenapine maleate,PROMETHAZINE HYDROCHLORIDE,asenapine maleate,0.15384615384615385,0.0
GNF-5837||QUINESTROL,QUINESTROL,GNF-5837,0.0,0.0
GW-803430||Tie2 kinase inhibitor,GW-803430,Tie2 kinase inhibitor,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||desmethylclozapine,desmethylclozapine,FLUPHENAZINE HYDROCHLORIDE,0.2962962962962963,0.0
BAN-ORL-24||CCT-031374,BAN-ORL-24,CCT-031374,0.0,0.0
BAY-11-7082||PD-102807,PD-102807,BAY-11-7082,0.0,0.0
PD-102807||tecalcet,PD-102807,tecalcet,0.0,0.0
AMLODIPINE BESYLATE||droloxifene,AMLODIPINE BESYLATE,droloxifene,0.0,0.0
Arg-Gly-Asp-Ser||CCT128930,Arg-Gly-Asp-Ser,CCT128930,0.0,0.0
BCX 1470 (methanesulfonate)||PD-102807,PD-102807,BCX 1470 (methanesulfonate),0.0,0.0
AMG-548||Ebastine,AMG-548,Ebastine,0.0,0.0
IT1t||thiethylperazine,IT1t,thiethylperazine,0.0,0.0
10-DEBC||tetrindole,tetrindole,10-DEBC,0.0,0.0
costunolide||droloxifene,costunolide,droloxifene,,0.0
UNC1999||bifemelane,bifemelane,UNC1999,0.0,0.0
PERHEXILINE MALEATE||tetrindole,tetrindole,PERHEXILINE MALEATE,0.0,0.0
CLOMIPHENE CITRATE||PIMOZIDE,CLOMIPHENE CITRATE,PIMOZIDE,0.034482758620689655,0.0
RS-39604||Sunitinib,RS-39604,Sunitinib,0.0,0.0
UNC1999||costunolide,costunolide,UNC1999,0.0,0.0
10-DEBC||SR-33805 oxalate,SR-33805 oxalate,10-DEBC,0.0,0.0
BMS-833923 (XL139)||GW-803430,GW-803430,BMS-833923 (XL139),0.0,0.0
SIMVASTATIN||UNC1999,SIMVASTATIN,UNC1999,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||LY2608204,FLUPHENAZINE HYDROCHLORIDE,LY2608204,0.0,0.0
UNC1999||gallium-triquinolin-8-olate,gallium-triquinolin-8-olate,UNC1999,0.0,0.0
droloxifene||pifithrin-mu,pifithrin-mu,droloxifene,0.0,0.0
PENFLURIDOL||thiethylperazine,PENFLURIDOL,thiethylperazine,0.2857142857142857,0.0
KU-60019||SB-216641,SB-216641,KU-60019,0.0,0.0
Dronedarone HCl (Multaq)||PHA-665752,PHA-665752,Dronedarone HCl (Multaq),0.0,0.0
Bazedoxifene HCl||Revaprazan Hydrochloride,Revaprazan Hydrochloride,Bazedoxifene HCl,0.0,0.0
BINA||GW-803430,BINA,GW-803430,0.0,0.0
AMG-548||Siramesine (hydrochloride),AMG-548,Siramesine (hydrochloride),0.0,0.0
"Dimethylcurcumin, ASC-J9||Golvatinib (E7050)","Dimethylcurcumin, ASC-J9",Golvatinib (E7050),0.0,0.0
Crizotinib (PF-02341066)||GW-803430,GW-803430,Crizotinib (PF-02341066),0.008695652173913044,0.0
PD-156707||UNC1999,PD-156707,UNC1999,0.0,0.0
NNC-05-2090||UNC1999,NNC-05-2090,UNC1999,0.0,0.0
CK-636||KU-60019,KU-60019,CK-636,0.0,0.0
"Dimethylcurcumin, ASC-J9||madrasin","Dimethylcurcumin, ASC-J9",madrasin,0.0,0.0
MK-2206 dihydrochloride||wiskostatin,wiskostatin,MK-2206 dihydrochloride,0.0,0.0
AY-9944||PENFLURIDOL,PENFLURIDOL,AY-9944,0.0,0.0
METITEPINE MESYLATE||UNC1999,METITEPINE MESYLATE,UNC1999,0.0,0.0
Ceritinib||ELN-441958,ELN-441958,Ceritinib,0.0,0.0
CLEMASTINE FUMARATE||costunolide,CLEMASTINE FUMARATE,costunolide,0.0,0.0
SR-33805 oxalate||nemonapride,nemonapride,SR-33805 oxalate,0.0,0.0
PIMOZIDE||calpeptin,calpeptin,PIMOZIDE,0.0,0.0
CLOMIPHENE CITRATE||LY2608204,CLOMIPHENE CITRATE,LY2608204,0.0,0.0
LY2109761||NT157,NT157,LY2109761,0.0,0.0
HTH-01-015||MK-2206 dihydrochloride,HTH-01-015,MK-2206 dihydrochloride,0.0,0.0
BIRB 796 (Doramapimod)||norfluoxetine,norfluoxetine,BIRB 796 (Doramapimod),0.0,0.0
AY-9944||tetrindole,tetrindole,AY-9944,0.0,0.0
BMS-566419||TOREMIFENE CITRATE,TOREMIFENE CITRATE,BMS-566419,0.0,0.0
Azaguanine-8||kenpaullone,kenpaullone,Azaguanine-8,0.0,0.0
Bazedoxifene HCl||TOREMIFENE CITRATE,TOREMIFENE CITRATE,Bazedoxifene HCl,0.14285714285714285,0.0
CLOMIPHENE CITRATE||PERHEXILINE MALEATE,CLOMIPHENE CITRATE,PERHEXILINE MALEATE,0.0,0.0
PD-156707||URMC-099,URMC-099,PD-156707,0.0,0.0
BAY-11-7082||prenylamine,BAY-11-7082,prenylamine,0.0,0.0
CYM-5442||Y-29794 oxalate,Y-29794 oxalate,CYM-5442,0.0,0.0
AZELAIC ACID||SULOCTIDIL,AZELAIC ACID,SULOCTIDIL,0.0,0.0
SB-216641||UNC1999,SB-216641,UNC1999,0.0,0.0
SULOCTIDIL||Thiazovivin,SULOCTIDIL,Thiazovivin,0.0,0.0
TRIFLUPROMAZINE HYDROCHLORIDE||costunolide,TRIFLUPROMAZINE HYDROCHLORIDE,costunolide,0.0,0.0
PENFLURIDOL||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,PENFLURIDOL,0.40625,0.0
GR-127935||LY2608204,GR-127935,LY2608204,0.0,0.0
NTNCB||Y-29794 oxalate,Y-29794 oxalate,NTNCB,0.0,0.0
